RAJ2000,DEJ2000,SrcIDgaia,RAgaia,e_RAgaia,DEgaia,e_DEgaia,EPucac,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error
10.6340528,40.7583458,369147937965632896,10.6341542,0.2,40.7583664,0.1,2002.644,22.4,1.4,6.0,1.4,11.719,11.719437091832104,332761.588489721,505.60328205693764
10.7224514,40.8710992,369242805206698240,10.7224275,0.3,40.8710825,0.3,2002.644,-5.3,1.4,-4.9,1.4,12.309,12.309056265873444,193323.88728494855,53.76040199354206
10.6429904,40.7213153,369136083855896960,10.6429811,0.3,40.7213192,0.2,2002.644,-2.1,1.4,1.1,1.4,12.351,12.350574460959546,186070.8069819258,49.01093870697068
10.6028656,40.7900228,369148968757783680,10.6028347,1.0,40.7899747,0.5,2002.644,-6.8,1.5,-14.0,1.5,12.858,12.85830752522488,116569.52195203725,239.81044823990842
10.5987897,40.8048956,369149037477260288,10.5987939,0.2,40.8048417,0.1,2002.639,0.9,1.5,-15.7,1.5,12.971,12.970674815226113,105108.5631957868,50.597677981413774
10.7563728,40.9253211,369243251879724544,10.7563369,0.2,40.9253258,0.1,2002.644,-7.9,1.5,1.4,1.5,13.032,13.031745616365926,99359.58730897591,56.683790240990696
10.5632077,40.8602642,369152439091358592,10.5632083,0.5,40.8602375,0.2,2002.639,0.1,1.5,-7.8,1.5,13.097,13.097378546942778,93531.22162343391,43.902215433187365
10.7365597,40.7455892,369136324374064896,10.7366003,0.2,40.7455942,0.1,2002.644,9.0,1.5,1.4,1.5,13.127,13.12712384176653,91003.58239158496,36.39559492725646
10.7377042,40.8969033,369242839578710656,10.7376161,11.2,40.8969033,5.3,2002.645,-19.4,2.0,0.0,1.8,13.639,13.638796926757815,56805.35193452136,238.87205964312574
10.6422611,40.8053097,369148350284260992,10.6423225,0.2,40.8052975,0.1,2002.644,13.6,1.7,-3.6,1.6,13.746,13.745533353459773,51486.655803662936,22.733688853545313
10.8130581,40.7680919,369229404908372096,10.8130489,0.2,40.7680903,0.1,2002.648,-2.0,1.4,-0.5,1.3,13.769,13.769096829358231,50381.29121688281,50.915372877801474
10.7575736,40.7432236,369135671539036160,10.7575053,0.4,40.7432353,0.1,2002.644,-15.1,1.9,3.4,1.9,13.994,13.993529747765294,40972.84553372427,47.286736126106995
10.7539634,40.8251069,369230607499214336,10.7539414,0.3,40.8250911,0.1,2002.642,-4.8,2.2,-4.6,2.2,14.3,14.299597198608172,30907.87492338596,11.432325747903434
10.7343011,40.8465939,369242427249414144,10.7343081,0.3,40.8465867,0.1,2002.643,1.5,2.4,-2.1,2.3,14.368,14.368141223487331,29016.934950716335,17.544256367526685
10.8068134,40.8123944,369229714146017024,10.8068817,0.2,40.8123542,0.1,2002.647,15.1,1.8,-11.8,1.8,14.377,14.377451773125118,28769.168923775283,27.596069917075774
10.5893714,40.8328658,369149346716710784,10.5893686,0.3,40.8328561,0.1,2002.645,-0.6,2.5,-2.8,2.5,14.521,14.52078798232775,25211.160231334714,16.468038203872013
10.7338187,40.7579703,369136496172756480,10.7338256,0.3,40.7579517,0.1,2002.644,1.6,2.3,-5.4,2.2,14.585,14.585473352765328,23753.01179643477,21.152903174521946
10.7972919,40.8682489,369231157255028096,10.7972961,0.2,40.8682569,0.1,2002.647,0.9,2.2,2.3,2.1,14.829,14.829465271302478,18972.384473996935,18.685883892545807
10.6239665,40.8801397,369149965205830528,10.6239322,2.3,40.8801261,1.4,2002.644,-7.5,2.6,-4.0,2.6,14.838,14.838396861784293,18816.95216246086,26.35753065793621
10.5518178,40.8406764,369152267294478720,10.5519147,27.8,40.8407142,50.0,2002.644,21.4,3.5,11.0,4.8,14.932,14.93210858815344,17260.945856351107,322.7974366061587
10.7820028,40.8700544,369231191614976128,10.7820464,0.2,40.8700411,0.1,2002.646,9.6,2.3,-3.9,2.2,14.946,14.94613420593219,17039.40176795793,23.11181653339446
10.7073361,40.8698508,369242706419197696,10.7072869,0.3,40.8698542,0.1,2002.645,-10.8,4.0,1.0,4.0,14.968,14.968436049436542,16692.969726231386,13.256689589721224
5.9135269,39.0157292,380002389769732992,5.9134578,0.3,39.0157153,0.2,2002.611,-15.6,1.1,-4.0,1.1,11.068,11.067653179331638,606522.2729150389,1090.7588616915993
5.8852308,39.0544708,380002729072210944,5.8852153,0.2,39.0544517,0.1,2002.611,-3.5,1.1,-5.6,1.1,11.716,11.715709150515183,333906.10941622354,143.91634526534446
5.9069947,39.1368828,380004309620171264,5.90697,0.3,39.1368611,0.2,2002.617,-5.6,1.1,-6.3,1.1,11.739,11.738526572798174,326962.08670002903,162.94065881346785
5.8564003,39.1173769,380004206540957184,5.8564053,0.2,39.1173961,0.1,2002.611,1.1,1.1,5.5,1.1,12.347,12.34707850313898,186670.9012582448,89.36469484712448
5.8919972,39.081015,380003862943575424,5.8919697,0.2,39.0809944,0.1,2002.611,-6.2,1.1,-5.9,1.1,12.61,12.609544274682685,146585.26472441608,70.75338031225354
6.0425372,39.1086836,379276261123924224,6.0425536,0.6,39.1086606,0.2,2002.609,3.7,1.2,-6.7,1.1,12.718,12.717867321225063,132666.44662988483,53.184740649800005
5.9318821,39.0731453,380003175749362560,5.9318494,0.8,39.0731197,0.2,2002.61,-7.4,1.2,-7.4,1.1,12.912,12.912385212300874,110905.7187242631,449.9139233208005
6.028657,39.0439339,379275470849943680,6.028605,0.7,39.0438525,0.2,2002.61,-11.7,1.2,-23.7,1.1,12.983,12.983118452164197,103910.78953004791,62.48284663718163
5.9118387,39.1151594,380004103461742592,5.9118372,0.7,39.1151456,0.2,2002.609,-0.3,1.3,-4.0,1.3,13.579,13.579216676488064,60009.686084272835,33.69755768108017
5.9898672,39.131395,380026849609097856,5.9899444,0.7,39.1313122,0.2,2002.609,17.4,1.4,-24.0,1.4,13.635,13.63483460162061,57013.03818729006,31.78526849767756
5.8812253,39.1125839,380004172181219584,5.8812108,0.2,39.1125425,0.1,2002.606,-3.2,1.4,-12.0,1.3,13.921,13.920782888892871,43812.180676144795,19.521269275822203
5.9652042,39.1014322,380026677810406144,5.9652083,0.7,39.1014353,0.2,2002.61,0.9,1.4,0.9,1.4,14.006,14.006373189009278,40491.02305934248,30.490530021732585
5.9766039,39.0086717,379251900069424256,5.9766914,5.9,39.0086772,6.6,2002.605,19.8,1.4,1.6,1.4,14.134,14.134336143408015,35989.31396859868,20.809628073778857
5.8995483,39.1671264,380027846040952192,5.899545,0.3,39.1671167,0.1,2002.607,-0.8,1.7,-2.8,1.6,14.46,14.460033377823471,26662.119733372485,16.223344072919566
5.8487347,39.0627453,380003519346192896,5.8488225,0.2,39.0627206,0.1,2002.61,19.8,1.7,-7.2,1.7,14.486,14.486261625112713,26025.757298915785,28.211643601583173
5.9083375,39.0245989,380002454194305280,5.9084261,5.8,39.024575,6.4,2002.606,20.0,1.7,-6.9,1.7,14.548,14.54830745037455,24580.17923578346,16.522642731367704
5.9004567,39.1655292,380027846040952320,5.900465,0.3,39.1655064,0.1,2002.609,1.9,1.7,-6.6,1.7,14.556,14.555843841317152,24410.152296089043,18.785101246620606
5.9527069,39.0076333,379252071868333696,5.9526947,5.6,39.0076294,6.3,2002.605,-2.8,1.6,-1.1,1.6,14.619,14.619397323431695,23022.32053221012,13.846898501245944
5.9047761,39.0374267,380002660352734976,5.9047711,5.5,39.0374289,6.2,2002.605,-1.1,1.9,0.6,1.9,14.82,14.819670175978711,19144.320448985356,12.274418471724477
5.8054003,39.1224969,380007024039503232,5.8054894,0.2,39.1225386,0.1,2002.608,20.1,2.0,12.1,2.0,14.89,14.890001504683132,17943.51093402672,23.51274583091872
5.9163139,39.0233444,380002385475380224,5.9162944,5.4,39.0233053,6.0,2002.612,-4.4,2.2,-11.4,2.2,14.924,14.92434583224945,17384.79975355785,12.993588835562537
5.9969139,39.0651086,379275780087860736,5.9968228,0.8,39.0650661,0.2,2002.61,-20.6,2.4,-12.3,2.4,14.932,14.931800210582125,17265.849114186705,12.71147647006996
12.9682733,42.4870047,375204563408704384,12.9685178,0.5,42.4871275,0.2,2002.685,52.7,1.1,35.9,1.1,10.672,10.672237037760546,872997.9229605873,2884.8941199789174
12.789615,42.5141214,375391617823133440,12.7896217,0.2,42.5141178,0.1,2002.681,1.4,1.1,-1.0,1.1,11.004,11.003870857578285,643220.2114860001,800.2369087347859
12.8665975,42.4341344,375203463897077120,12.8665031,0.5,42.4341386,0.2,2002.669,-20.3,1.3,1.2,1.3,11.203,11.203419969435352,535229.4944935107,293.8000774441428
12.914735,42.4191161,375202673623094912,12.9148403,0.3,42.4191458,0.3,2002.677,22.7,1.1,8.7,1.1,11.429,11.42857511196872,434988.70562234573,2629.6648602563723
12.8024317,42.5453275,375393164026165504,12.8025364,0.4,42.5453261,0.3,2002.692,22.6,1.3,-0.4,1.3,12.264,12.263965438232953,201521.71489931346,55.636118402214926
12.7784072,42.51414,375391720902348416,12.7783892,0.5,42.5141364,0.4,2002.682,-3.9,1.1,-1.1,1.1,12.355,12.35490805671559,185329.60616795305,730.7535786295458
12.8027767,42.5440764,375393164013003520,12.8028856,0.3,42.5440675,0.1,2002.691,23.5,1.4,-2.6,1.4,12.53,12.529918074998829,157739.62191603353,67.25524355260487
12.7702317,42.5373442,375391927060778240,12.7701636,4.5,42.53733,1.8,2002.691,-14.6,1.4,-4.2,1.4,12.653,12.652959807121398,140839.37939254844,71.0778634951188
12.9394844,42.5246214,375204872646349184,12.9395128,0.4,42.5246058,0.1,2002.689,6.1,1.1,-4.6,1.1,12.86,12.860085129960265,116378.82646222715,48.67539356263598
13.004885,42.4240592,375201024355653120,13.0048703,3.4,42.4240489,1.4,2002.679,-3.2,1.3,-3.0,1.3,12.973,12.972792193063063,104903.78263138294,44.53362419302663
12.9451967,42.5067758,375204769567134336,12.9452428,0.3,42.5067864,0.1,2002.685,9.9,1.2,3.1,1.2,13.418,13.418136868693969,69607.05795611325,51.09541819755405
12.8645461,42.4573392,375203498256815232,12.8645631,0.4,42.4573369,0.1,2002.67,3.7,1.5,-0.7,1.5,13.456,13.456170955628277,67210.88952971919,169.03028651236392
12.9889661,42.5766306,375580218427657856,12.9890072,0.3,42.5766039,0.1,2002.693,8.8,1.6,-7.8,1.6,13.985,13.985189293327583,41288.804496465986,22.758430699385592
12.8132861,42.4900333,375391446024441984,12.8133408,0.3,42.4900614,0.1,2002.68,11.8,1.5,8.2,1.5,14.036,14.035807416735807,39408.06028306221,20.8576198664956
12.9071681,42.5358164,375205628560593024,12.9071833,0.4,42.5357789,0.1,2002.691,3.3,1.7,-10.9,1.7,14.296,14.2959654280581,31011.434385327808,14.585696483530596
12.8882403,42.5280967,375205289256816256,12.8882072,0.4,42.5281644,0.1,2002.689,-7.1,1.5,19.8,1.5,14.323,14.323223768577527,30242.557713272865,118.84729459830426
12.8694128,42.551055,375205869078761472,12.8694294,0.3,42.5510386,0.1,2002.689,3.6,2.3,-4.8,2.3,14.375,14.374647084585215,28843.58190338957,36.01440112831822
12.8433406,42.5521628,375205559841116032,12.8435061,0.3,42.5521497,0.1,2002.692,35.7,2.3,-3.8,2.3,14.475,14.474685584604362,26304.72656412191,13.939945823689177
12.8960711,42.4773303,375205044445041664,12.8960842,0.3,42.4773397,0.1,2002.679,2.8,1.9,2.8,1.9,14.6,14.599795276235808,23441.743795030052,11.258766566544223
12.9225047,42.5230889,375205594200855040,12.9225353,0.3,42.5230661,0.1,2002.69,6.6,2.0,-6.7,2.0,14.6,14.600140429879483,23434.292889987137,12.707707463531214
12.8012908,42.5211911,375391652195781888,12.8013172,0.4,42.5212153,0.1,2002.686,5.7,2.6,7.0,2.6,14.835,14.834543705864359,18883.850049870915,39.72279286636855
12.9030628,42.5688175,375205834719022848,12.9030744,0.2,42.5687953,0.1,2002.69,2.5,2.3,-6.5,2.4,14.933,14.933008499999769,17246.645058450744,9.977100011052839
12.9096097,42.4760872,375205078804859136,12.9096592,0.3,42.4760869,0.1,2002.681,10.7,2.3,-0.1,2.2,14.945,14.944978907890361,17057.542513873777,10.661645482447005
12.8822975,42.5741517,375206006517714432,12.8823172,0.3,42.5741136,0.1,2002.686,4.3,2.0,-11.1,2.0,14.957,14.956968428119863,16870.216431871555,15.166903188509155
9.0283014,42.7819711,381650381606205056,9.0282492,0.4,42.7819656,0.4,2002.692,-11.2,1.4,-1.6,1.4,12.44,12.439569300394172,171427.426460186,119.88245632018607
9.1850539,42.7525758,381646636394725504,9.1850433,0.4,42.7525733,0.2,2002.691,-2.2,1.4,-0.7,1.4,12.597,12.597456030239378,148226.41791431565,63.097875637447366
9.0375478,42.8074539,381650553404891776,9.0375633,0.5,42.8074464,0.2,2002.692,3.4,1.4,-2.2,1.4,12.798,12.797896673444523,123239.33782694644,75.2636761152495
9.1515919,42.7289653,381646395876557952,9.1516414,0.4,42.7289692,0.1,2002.691,10.6,1.5,1.1,1.5,13.014,13.013818081331365,101013.8195444282,44.16101945564005
8.9649572,42.7733906,381627120063330688,8.9649622,0.4,42.7733761,0.1,2002.693,1.1,1.5,-4.2,1.5,13.107,13.107357610725971,92675.50927101995,59.49936640605977
9.1733475,42.7556594,381646842553155200,9.1734772,0.4,42.7556375,0.1,2002.691,27.9,1.5,-6.4,1.5,13.188,13.188038276319347,86038.47716597706,61.88048589297737
9.0336753,42.8117025,381650553404891648,9.0336939,0.4,42.8116886,0.1,2002.692,4.0,1.6,-4.0,1.5,13.395,13.394821254074001,71117.99821864793,27.906872872132357
9.0760705,42.8191114,381650214102173312,9.0761144,0.8,42.8190975,0.3,2002.692,9.4,1.5,-4.1,1.5,13.424,13.423682335463544,69252.44186037814,244.09311121685013
9.1157703,42.7360281,381649316454318720,9.1158842,0.5,42.7360436,0.2,2002.691,24.5,1.6,4.5,1.6,13.667,13.667159261886495,55340.65827879912,44.953005823759305
9.0531958,42.8402469,381651068800966272,9.0531994,0.5,42.8402439,0.2,2002.692,0.8,1.6,-0.9,1.6,13.698,13.697921923991581,53794.67101984695,32.724698760454764
9.0800014,42.7211472,381626054911444608,9.0799903,0.5,42.7211356,0.2,2002.692,-2.4,1.6,-3.4,1.6,13.761,13.760517471499682,50780.975212735495,23.268031019672506
9.0904772,42.8129356,381650141088035200,9.0904994,0.4,42.8129278,0.1,2002.692,4.8,1.6,-2.3,1.7,13.819,13.819063651617869,48115.22986077118,16.500503302777787
9.1517617,42.8941903,381652168312592256,9.1517669,0.7,42.8941814,0.2,2002.691,1.2,1.7,-2.6,1.7,13.934,13.934254513914833,43271.92542503805,25.614947596975036
9.1778181,42.8145969,381648491820593408,9.1778244,0.6,42.8145892,0.2,2002.689,1.4,1.9,-2.2,1.8,14.119,14.118994444825127,36501.46098485775,15.275762825916575
9.1850547,42.8086153,381648491820593664,9.1850233,11.7,42.8086136,5.6,2002.689,-6.7,2.2,-0.5,1.9,14.205,14.205131464855786,33717.50569994074,16.66779018873632
9.0513519,42.7579969,381649625691962752,9.0513544,0.4,42.7579711,0.1,2002.69,0.5,1.9,-7.6,1.7,14.215,14.214714099679178,33421.22665191548,16.937029861015024
8.9598136,42.7901183,381638974173062272,8.9598167,0.5,42.7900947,0.1,2002.694,0.7,2.2,-6.9,2.0,14.318,14.318090426268565,30385.882563488693,44.52140345878991
9.0868016,42.7659797,381649694411438976,9.0868217,0.4,42.7659886,0.1,2002.69,4.3,2.4,2.6,2.5,14.399,14.39863619962817,28213.27783586074,17.30580725531921
9.0902097,42.8540225,381651755995733504,9.0902247,0.5,42.8540375,0.1,2002.691,3.2,2.1,4.3,2.3,14.489,14.488765077404919,25965.81715507338,20.5154954140731
9.1694531,42.856905,381649075936144256,9.1694764,11.1,42.8569069,5.3,2002.694,5.0,2.5,0.6,2.5,14.56,14.560249212046681,24311.30885536719,136.68397464142367
9.0248003,42.7190356,381626742106212224,9.024815,0.4,42.7190228,0.1,2002.689,3.2,2.6,-3.7,2.4,14.571,14.571225033803504,24066.78133084299,12.799601376226978
9.1771706,42.7204394,381646224077866752,9.1772136,0.5,42.7204572,0.2,2002.69,9.2,2.6,5.2,2.3,14.609,14.608971166767263,23244.46521503894,14.618275354922503
9.0313572,42.7845136,381650415965943040,9.03134,0.5,42.7845142,0.2,2002.691,-3.7,2.6,0.1,2.6,14.753,14.752957226377612,20357.532414953934,21.22819513169722
9.0676192,42.7753417,381649763130914944,9.0676342,0.5,42.7753339,0.2,2002.68,3.2,3.9,-2.3,3.0,14.772,14.771635415458759,20010.31196135092,11.012642053162804
9.1830889,42.838845,381648629259546112,9.1830992,0.5,42.8388478,0.2,2002.688,2.2,2.3,0.8,2.5,14.83,14.830411748355967,18955.852740150433,11.12990312426937
4.4827605,42.0939878,383634003661437696,4.4827533,0.2,42.0940106,0.1,2002.685,-1.6,2.3,6.6,2.3,9.462,9.462442983932739,2660301.3323922963,3267.4934303550544
4.5292989,42.2314217,383636030885993984,4.5293372,0.3,42.2313481,0.1,2002.686,8.3,1.3,-21.5,1.3,10.751,10.751447162901455,811575.9342597034,3242.093382454891
4.4656814,42.0743975,383610501600395136,4.4657314,0.3,42.0743789,0.2,2002.686,10.8,1.3,-5.4,1.3,11.052,11.052389469489029,615109.2213282094,2488.4857139559604
4.5377692,42.0944828,383633625704315520,4.53797,0.2,42.0944181,0.1,2002.685,43.6,1.4,-18.9,1.4,11.853,11.853181265451521,294195.1571361373,356.9982121037713
4.6458406,42.1822925,383623901898352512,4.6458736,0.3,42.1822831,0.1,2002.685,7.1,1.4,-2.8,1.4,12.174,12.173926665223405,218946.17348631838,192.59661892764572
4.5843036,42.2328719,383641665883086208,4.5843053,0.3,42.2328706,0.2,2002.685,0.4,1.4,-0.4,1.4,12.228,12.228293921109847,208252.61193202328,67.0928591714804
4.4574465,42.0988992,383634175460129152,4.4574392,0.1,42.0988894,0.1,2002.681,-1.6,1.2,-2.8,1.2,12.356,12.35606699930462,185131.88615161896,70.32450796740328
4.6021867,42.1389628,383623386502278912,4.6022164,0.3,42.1389197,0.1,2002.672,6.4,1.4,-12.5,1.4,12.398,12.398095499909411,178102.42205518638,59.2862461463159
4.5154581,42.0874036,383633282106932480,4.5154594,0.1,42.0873744,0.1,2002.686,0.3,1.5,-8.6,1.5,12.783,12.783079077677172,124932.77726033349,74.33882089620143
4.4956284,42.2084622,383636237044425088,4.4956258,0.1,42.208455,0.1,2002.687,-0.5,1.5,-2.1,1.5,12.928,12.928177524947815,109304.24167266127,44.01907762504859
4.5288522,42.2336697,383636030887716608,4.5288314,0.1,42.2336689,0.1,2002.681,-4.5,1.7,-0.3,1.7,13.155,13.1552197545369,88678.86454559883,195.40842119009181
4.6133114,42.1842542,383623936258090624,4.6132883,0.2,42.1841644,0.1,2002.685,-5.0,1.6,-26.2,1.6,13.583,13.582759148752979,59814.20929734951,209.03352943299276
4.4785008,42.0524875,383610467240658048,4.478585,0.1,42.0524881,0.1,2002.686,18.3,1.7,0.1,1.7,13.623,13.622825192423356,57647.164250545306,13.807423960417042
4.5634964,42.0740392,383633041588764416,4.5635006,0.1,42.0740361,0.1,2002.686,0.9,1.6,-0.9,1.6,13.713,13.712723603205513,53066.27267361223,26.73123135763236
4.6321507,42.1596311,383623764459399936,4.6321619,0.3,42.1595569,0.1,2002.685,2.5,1.8,-21.7,1.8,13.84,13.840442727454993,47177.06670337464,17.819998971533725
4.638435,42.1878236,383623901898352128,4.6384614,0.1,42.1878086,0.1,2002.686,5.7,1.8,-4.3,1.8,13.862,13.862223357321552,46240.091266970194,12.596224904670837
4.5133408,42.1934922,383636237044426112,4.5133742,0.1,42.1934911,0.1,2002.687,7.2,1.7,-0.3,1.7,13.933,13.932682327326551,43334.63017817601,13.467021136870619
4.4753544,42.0534511,383610467240657920,4.4753456,0.1,42.0534489,0.1,2002.689,-2.0,1.9,-0.7,1.9,14.032,14.032212233495443,39538.76793244226,35.849669030405174
4.6153786,42.0912197,383621771594578944,4.6154128,0.1,42.0911831,0.1,2002.685,7.4,2.0,-10.8,1.9,14.034,14.034489074668405,39455.940106949376,12.134355961703708
4.5323522,42.2049075,383635893447041536,4.5323775,0.1,42.2048875,0.1,2002.686,5.5,1.8,-5.9,1.7,14.124,14.1236911633431,36343.90262345134,10.676394627123111
4.5878299,42.1674617,383635171892537728,4.5877731,0.1,42.1674175,0.1,2002.689,-12.3,2.0,-12.9,2.0,14.26,14.260126167210663,32052.17894067957,19.33786399708409
4.5876856,42.229795,383641597164774656,4.5877011,0.1,42.2298047,0.1,2002.686,3.4,2.3,2.9,2.3,14.53,14.52971368141369,25004.752083381274,13.029723786695218
4.4707433,42.0543775,383610467240657792,4.4707806,0.1,42.0543656,0.1,2002.685,8.0,2.6,-3.5,2.6,14.534,14.533527870136151,24917.064561590367,9.440483740144908
4.4522889,42.2095536,383636374483378432,4.4523028,0.1,42.2095358,0.1,2002.673,3.0,2.9,-5.2,2.7,14.678,14.6779094130796,21814.44962611202,8.614988071211929
4.5962858,42.1722747,383635549850759808,4.5962683,0.1,42.1722728,0.1,2002.688,-3.8,3.2,-0.6,3.4,14.783,14.782723862644778,19806.989916128263,8.296280191453649
4.4394403,42.1577028,383634793936506368,4.4394333,0.1,42.1576986,0.1,2002.68,-1.5,2.2,-1.2,2.2,14.786,14.785710098501832,19752.587128199742,8.003837517879045
4.6521447,42.1129383,383623111625404928,4.6520847,0.1,42.11291,0.1,2002.683,-13.0,2.6,-8.3,2.4,14.823,14.822752057124761,19090.056013334895,6.210586883220462
4.562481,42.0865994,383633419546882432,4.5625144,0.1,42.0866028,0.1,2002.684,7.2,2.5,1.0,2.5,14.872,14.872425582666612,18236.34469615529,8.399625818450206
4.6011269,42.1258917,383623283424113792,4.6011053,0.1,42.1258619,0.1,2002.684,-4.7,2.9,-8.7,2.9,14.895,14.895043291376762,17860.380584927974,8.575594608865998
10.4713581,36.842835,367346491243385344,10.4712178,0.2,36.8428142,0.1,2001.928,-30.9,1.2,-5.7,1.2,11.403,11.403435179488959,445178.2662094869,1444.2092304941373
10.5786017,36.7143317,367332369390918528,10.5785967,0.4,36.7143369,0.2,2001.928,-1.1,1.2,1.4,1.2,11.829,11.828621361627011,300925.839585144,122.63465013199522
10.5795937,36.8752922,367351851362569856,10.5795778,0.4,36.8752497,0.2,2001.928,-3.5,1.3,-11.7,1.3,12.762,12.762462966194207,127327.68382897173,129.48457234145022
10.4944025,36.8250772,367345666609664640,10.4944072,0.2,36.8250736,0.1,2001.928,1.1,1.3,-1.0,1.3,13.234,13.234255553480843,82452.87514138476,29.092518665677627
10.5631722,36.8076786,367339516216497280,10.5632106,0.3,36.8076983,0.1,2001.928,8.5,1.3,5.4,1.3,13.29,13.290050072324139,78322.7624393175,46.414937628544436
